ExecutionTime,DeliveryStart,Price,Volume
2025-02-28 16:00:06,2025-03-01 16:00:00,93.64,0.225
2025-02-28 16:00:06,2025-03-01 16:00:00,93.71,0.175
2025-02-28 16:00:06,2025-03-01 16:00:00,93.88,0.025
2025-02-28 16:00:06,2025-03-01 16:00:00,93.88,0.025
2025-02-28 16:00:06,2025-03-01 13:00:00,104.39,0.625
2025-02-28 16:00:06,2025-03-01 13:15:00,97.13,0.625
2025-02-28 16:00:06,2025-03-01 13:30:00,94.82,0.625
2025-02-28 16:00:06,2025-03-01 13:45:00,95.98,0.625
2025-02-28 16:00:08,2025-03-01 13:00:00,104.39,0.025
2025-02-28 16:00:08,2025-03-01 13:00:00,104.39,0.025
2025-02-28 16:00:08,2025-03-01 13:00:00,104.39,0.025
2025-02-28 16:00:08,2025-03-01 13:00:00,104.39,0.025
2025-02-28 16:00:09,2025-03-01 18:00:00,138.0,0.025
2025-02-28 16:00:10,2025-03-01 05:15:00,104.55,0.025
2025-02-28 16:00:11,2025-03-01 23:45:00,100.57,0.5
2025-02-28 16:00:11,2025-03-01 23:45:00,100.57,0.125
2025-02-28 16:00:11,2025-03-01 23:45:00,100.57,0.15
2025-02-28 16:00:11,2025-03-01 23:45:00,100.57,0.75
2025-02-28 16:00:11,2025-03-01 23:45:00,100.55,0.05
2025-02-28 16:00:11,2025-03-01 23:45:00,100.54,0.25
2025-02-28 16:00:11,2025-03-01 23:45:00,100.0,0.525
2025-02-28 16:00:11,2025-03-01 06:00:00,99.61,1.0
2025-02-28 16:00:11,2025-03-01 06:00:00,99.61,0.6
2025-02-28 16:00:11,2025-03-01 06:00:00,99.59,0.1
2025-02-28 16:00:11,2025-03-01 06:00:00,99.59,0.475
2025-02-28 16:00:11,2025-03-01 01:45:00,106.16,0.825
2025-02-28 16:00:11,2025-03-01 01:45:00,106.11,1.5
2025-02-28 16:00:12,2025-03-01 10:30:00,108.84,0.025
2025-02-28 16:00:14,2025-03-01 23:00:00,126.03,0.025
2025-02-28 16:00:14,2025-03-01 23:15:00,120.09,0.025
2025-02-28 16:00:14,2025-03-01 16:00:00,94.82,0.025
2025-02-28 16:00:14,2025-03-01 02:45:00,102.8,0.025
2025-02-28 16:00:14,2025-03-01 15:00:00,94.82,0.1
2025-02-28 16:00:15,2025-03-01 13:00:00,104.44,0.025
2025-02-28 16:00:15,2025-03-01 13:15:00,97.13,0.025
2025-02-28 16:00:16,2025-03-01 21:30:00,116.26,0.025
2025-02-28 16:00:16,2025-03-01 02:30:00,109.87,0.025
2025-02-28 16:00:16,2025-03-01 06:45:00,128.0,0.025
2025-02-28 16:00:17,2025-03-01 09:45:00,113.71,0.025
2025-02-28 16:00:22,2025-03-01 05:15:00,104.55,0.025
2025-02-28 16:00:26,2025-03-01 15:00:00,95.05,0.1
2025-02-28 16:00:27,2025-03-01 15:00:00,95.11,0.15
2025-02-28 16:00:31,2025-03-01 01:15:00,121.0,0.025
2025-02-28 16:00:40,2025-03-01 16:00:00,95.25,1.075
2025-02-28 16:00:40,2025-03-01 15:00:00,95.11,0.925
2025-02-28 16:00:40,2025-03-01 16:00:00,95.25,0.175
2025-02-28 16:00:40,2025-03-01 15:00:00,95.11,0.325
2025-02-28 16:00:42,2025-03-01 16:00:00,95.25,0.025
2025-02-28 16:00:43,2025-03-01 16:00:00,95.26,0.025
2025-02-28 16:00:43,2025-03-01 16:00:00,95.72,0.375
2025-02-28 16:00:46,2025-03-01 15:00:00,95.11,0.35
2025-02-28 16:00:46,2025-03-01 15:00:00,95.12,0.4
2025-02-28 16:01:07,2025-03-01 01:15:00,120.01,0.025
2025-02-28 16:01:07,2025-03-01 18:00:00,139.01,0.025
2025-02-28 16:01:07,2025-03-01 14:00:00,94.82,0.025
2025-02-28 16:01:14,2025-03-01 21:00:00,139.37,1.1
2025-02-28 16:02:19,2025-03-01 18:00:00,139.02,0.025
2025-02-28 16:02:22,2025-03-01 19:15:00,140.99,0.25
2025-02-28 16:02:30,2025-03-01 19:15:00,141.0,0.025
2025-02-28 16:02:30,2025-03-01 19:15:00,141.0,0.025
2025-02-28 16:02:32,2025-03-01 04:15:00,95.01,0.05
2025-02-28 16:02:49,2025-03-01 13:00:00,104.61,0.05
2025-02-28 16:02:52,2025-03-01 19:15:00,140.99,0.25
2025-02-28 16:03:47,2025-03-01 10:15:00,124.01,0.025
2025-02-28 16:04:20,2025-03-01 10:15:00,125.01,0.025
2025-02-28 16:05:42,2025-03-01 17:30:00,152.62,0.05
2025-02-28 16:05:46,2025-03-01 13:00:00,104.68,0.25
2025-02-28 16:05:46,2025-03-01 13:15:00,97.13,0.25
2025-02-28 16:05:46,2025-03-01 13:30:00,94.11,0.25
2025-02-28 16:05:46,2025-03-01 13:45:00,95.98,0.25
2025-02-28 16:06:12,2025-03-01 02:45:00,108.19,0.025
2025-02-28 16:06:12,2025-03-01 02:45:00,108.19,0.05
2025-02-28 16:06:13,2025-03-01 02:45:00,108.19,0.05
2025-02-28 16:06:13,2025-03-01 06:00:00,101.89,0.05
2025-02-28 16:06:13,2025-03-01 06:00:00,101.89,0.05
2025-02-28 16:07:22,2025-03-01 02:45:00,108.19,0.025
2025-02-28 16:07:28,2025-03-01 01:45:00,111.02,0.025
2025-02-28 16:07:28,2025-03-01 02:45:00,108.19,0.025
2025-02-28 16:07:31,2025-03-01 01:45:00,111.02,0.025
2025-02-28 16:07:31,2025-03-01 02:45:00,108.19,0.025
2025-02-28 16:07:41,2025-03-01 18:00:00,139.01,0.25
2025-02-28 16:07:43,2025-03-01 09:45:00,113.71,0.1
2025-02-28 16:07:43,2025-03-01 09:45:00,113.71,0.1
2025-02-28 16:07:43,2025-03-01 09:45:00,113.71,0.1
2025-02-28 16:07:43,2025-03-01 09:45:00,113.7,0.15
2025-02-28 16:08:15,2025-03-01 03:00:00,111.0,0.025
2025-02-28 16:08:42,2025-03-01 23:15:00,120.0,0.05
2025-02-28 16:08:42,2025-03-01 23:15:00,119.99,0.025
2025-02-28 16:08:42,2025-03-01 23:15:00,119.0,0.025
2025-02-28 16:08:45,2025-03-01 18:00:00,139.01,0.025
2025-02-28 16:09:12,2025-03-01 13:00:00,104.68,0.525
2025-02-28 16:09:12,2025-03-01 13:15:00,97.13,0.525
2025-02-28 16:09:12,2025-03-01 13:30:00,94.11,0.5
2025-02-28 16:09:12,2025-03-01 13:30:00,94.11,0.025
2025-02-28 16:09:12,2025-03-01 13:45:00,95.98,0.525
2025-02-28 16:11:20,2025-03-01 03:00:00,109.09,0.025
2025-02-28 16:11:21,2025-03-01 03:00:00,109.09,0.025
2025-02-28 16:11:21,2025-03-01 06:15:00,110.61,0.025
2025-02-28 16:15:24,2025-03-01 10:15:00,124.0,0.025
2025-02-28 16:15:24,2025-03-01 10:00:00,138.39,0.05
2025-02-28 16:15:24,2025-03-01 10:00:00,138.39,0.05
2025-02-28 16:15:24,2025-03-01 10:00:00,138.39,0.025
2025-02-28 16:15:25,2025-03-01 10:00:00,138.39,0.05
2025-02-28 16:15:42,2025-03-01 09:45:00,113.8,0.025
2025-02-28 16:15:42,2025-03-01 09:45:00,113.7,0.1
2025-02-28 16:15:42,2025-03-01 09:45:00,113.7,0.1
2025-02-28 16:15:42,2025-03-01 09:45:00,113.7,0.2
2025-02-28 16:15:42,2025-03-01 09:45:00,113.7,0.05
2025-02-28 16:16:01,2025-03-01 01:00:00,128.13,0.15
2025-02-28 16:16:02,2025-03-01 01:45:00,107.0,0.025
2025-02-28 16:16:02,2025-03-01 01:45:00,106.93,0.1
2025-02-28 16:16:15,2025-03-01 01:30:00,115.1,0.025
2025-02-28 16:16:15,2025-03-01 03:00:00,109.09,0.15
2025-02-28 16:16:15,2025-03-01 02:45:00,105.78,0.15
2025-02-28 16:16:15,2025-03-01 02:30:00,110.82,0.15
2025-02-28 16:16:16,2025-03-01 02:15:00,115.71,0.15
2025-02-28 16:16:29,2025-03-01 10:15:00,125.01,0.025
2025-02-28 16:16:30,2025-03-01 09:45:00,112.41,0.025
2025-02-28 16:16:30,2025-03-01 09:45:00,112.4,1.1
2025-02-28 16:16:30,2025-03-01 03:15:00,105.54,0.15
2025-02-28 16:16:30,2025-03-01 03:30:00,105.55,0.15
2025-02-28 16:16:30,2025-03-01 03:45:00,105.87,0.15
2025-02-28 16:16:30,2025-03-01 04:45:00,99.05,0.15
2025-02-28 16:16:30,2025-03-01 04:30:00,98.13,0.15
2025-02-28 16:16:30,2025-03-01 04:00:00,104.16,0.15
2025-02-28 16:16:30,2025-03-01 04:15:00,95.65,0.15
2025-02-28 16:16:35,2025-03-01 10:15:00,124.01,0.025
2025-02-28 16:16:40,2025-03-01 05:45:00,112.32,0.15
2025-02-28 16:16:40,2025-03-01 05:30:00,101.8,0.15
2025-02-28 16:16:40,2025-03-01 05:15:00,106.13,0.15
2025-02-28 16:16:40,2025-03-01 06:45:00,128.0,0.025
2025-02-28 16:16:40,2025-03-01 06:45:00,127.0,0.025
2025-02-28 16:16:40,2025-03-01 06:45:00,125.6,0.025
2025-02-28 16:16:40,2025-03-01 05:00:00,95.54,0.15
2025-02-28 16:16:53,2025-03-01 07:45:00,134.96,0.025
2025-02-28 16:17:00,2025-03-01 10:15:00,124.99,0.025
2025-02-28 16:17:04,2025-03-01 09:15:00,130.81,0.025
2025-02-28 16:17:04,2025-03-01 10:30:00,108.9,0.05
2025-02-28 16:17:04,2025-03-01 10:30:00,108.84,0.025
2025-02-28 16:17:04,2025-03-01 10:30:00,108.84,0.075
2025-02-28 16:17:04,2025-03-01 10:15:00,119.5,0.025
2025-02-28 16:17:04,2025-03-01 09:45:00,110.33,0.15
2025-02-28 16:17:18,2025-03-01 12:15:00,96.47,0.15
2025-02-28 16:17:18,2025-03-01 12:00:00,102.73,0.15
2025-02-28 16:17:18,2025-03-01 11:45:00,97.3,0.05
2025-02-28 16:17:18,2025-03-01 11:30:00,95.9,0.05
2025-02-28 16:17:18,2025-03-01 12:45:00,94.82,0.15
2025-02-28 16:17:18,2025-03-01 12:30:00,94.92,0.125
2025-02-28 16:17:29,2025-03-01 02:30:00,110.82,0.525
2025-02-28 16:17:30,2025-03-01 14:00:00,94.82,0.15
2025-02-28 16:17:30,2025-03-01 13:45:00,95.98,0.2
2025-02-28 16:17:30,2025-03-01 13:30:00,94.1,0.2
2025-02-28 16:17:31,2025-03-01 14:45:00,103.77,0.15
2025-02-28 16:17:31,2025-03-01 14:30:00,98.88,0.15
2025-02-28 16:17:31,2025-03-01 13:00:00,104.68,0.025
2025-02-28 16:17:31,2025-03-01 13:15:00,97.13,0.025
2025-02-28 16:17:31,2025-03-01 13:30:00,94.1,0.025
2025-02-28 16:17:31,2025-03-01 13:45:00,95.98,0.025
2025-02-28 16:17:31,2025-03-01 13:15:00,97.13,0.2
2025-02-28 16:17:31,2025-03-01 13:00:00,104.68,0.2
2025-02-28 16:17:39,2025-03-01 13:00:00,104.68,0.5
2025-02-28 16:17:39,2025-03-01 13:15:00,97.13,0.075
2025-02-28 16:17:39,2025-03-01 13:30:00,94.1,0.275
2025-02-28 16:17:39,2025-03-01 13:30:00,94.1,0.225
2025-02-28 16:17:39,2025-03-01 13:45:00,95.98,0.125
2025-02-28 16:17:39,2025-03-01 13:45:00,95.98,0.2
2025-02-28 16:17:39,2025-03-01 13:45:00,95.97,0.175
2025-02-28 16:17:42,2025-03-01 15:45:00,120.02,0.125
2025-02-28 16:17:43,2025-03-01 15:30:00,107.0,0.125
2025-02-28 16:17:43,2025-03-01 16:30:00,137.04,0.05
2025-02-28 16:17:43,2025-03-01 16:15:00,114.62,0.05
2025-02-28 16:17:53,2025-03-01 18:15:00,143.47,0.15
2025-02-28 16:17:53,2025-03-01 17:00:00,101.2,0.15
2025-02-28 16:17:53,2025-03-01 18:00:00,139.1,0.15
2025-02-28 16:17:53,2025-03-01 18:45:00,134.4,0.15
2025-02-28 16:18:03,2025-03-01 19:45:00,119.1,0.15
2025-02-28 16:18:03,2025-03-01 19:30:00,122.6,0.15
2025-02-28 16:18:03,2025-03-01 19:15:00,134.82,0.15
2025-02-28 16:18:03,2025-03-01 19:00:00,153.46,0.15
2025-02-28 16:18:03,2025-03-01 20:45:00,107.1,0.15
2025-02-28 16:18:04,2025-03-01 20:30:00,115.9,0.15
2025-02-28 16:18:16,2025-03-01 21:00:00,127.63,0.25
2025-02-28 16:18:16,2025-03-01 22:00:00,120.9,0.15
2025-02-28 16:18:16,2025-03-01 21:45:00,100.88,0.2
2025-02-28 16:18:16,2025-03-01 22:45:00,106.0,0.15
2025-02-28 16:18:21,2025-03-01 10:00:00,138.4,0.025
2025-02-28 16:18:21,2025-03-01 10:00:00,138.4,0.025
2025-02-28 16:18:21,2025-03-01 10:00:00,136.2,0.05
2025-02-28 16:18:24,2025-03-01 10:15:00,122.9,0.025
2025-02-28 16:18:25,2025-03-01 03:15:00,106.48,0.025
2025-02-28 16:18:28,2025-03-01 03:15:00,106.48,0.025
2025-02-28 16:18:28,2025-03-01 03:15:00,106.48,0.025
2025-02-28 16:18:28,2025-03-01 11:15:00,110.2,0.025
2025-02-28 16:19:58,2025-03-01 09:45:00,110.33,0.25
2025-02-28 16:20:07,2025-03-01 03:15:00,106.7,0.125
2025-02-28 16:22:32,2025-03-01 01:30:00,118.35,0.025
2025-02-28 16:24:15,2025-03-01 04:00:00,100.3,0.025
2025-02-28 16:24:15,2025-03-01 04:00:00,100.3,0.325
2025-02-28 16:24:15,2025-03-01 04:00:00,100.3,0.8
2025-02-28 16:24:15,2025-03-01 04:00:00,100.3,0.175
2025-02-28 16:24:15,2025-03-01 04:00:00,100.3,0.425
2025-02-28 16:24:15,2025-03-01 04:00:00,100.3,0.85
2025-02-28 16:24:15,2025-03-01 04:00:00,100.3,2.275
2025-02-28 16:24:15,2025-03-01 04:00:00,100.3,0.175
2025-02-28 16:24:15,2025-03-01 05:15:00,104.93,1.95
2025-02-28 16:24:15,2025-03-01 05:15:00,104.93,0.175
2025-02-28 16:24:15,2025-03-01 16:15:00,98.46,0.2
2025-02-28 16:24:15,2025-03-01 19:30:00,116.79,0.025
2025-02-28 16:24:15,2025-03-01 19:30:00,116.79,0.025
2025-02-28 16:24:15,2025-03-01 19:30:00,116.79,0.025
2025-02-28 16:24:15,2025-03-01 19:45:00,106.03,0.025
2025-02-28 16:24:15,2025-03-01 19:45:00,106.03,0.075
2025-02-28 16:24:15,2025-03-01 22:45:00,98.0,0.175
2025-02-28 16:24:15,2025-03-01 10:00:00,138.39,0.375
2025-02-28 16:24:15,2025-03-01 10:30:00,111.79,0.35
2025-02-28 16:24:15,2025-03-01 10:30:00,111.8,0.025
2025-02-28 16:24:15,2025-03-01 09:30:00,132.19,0.625
2025-02-28 16:24:15,2025-03-01 09:30:00,132.19,0.625
2025-02-28 16:24:15,2025-03-01 09:45:00,113.9,0.025
2025-02-28 16:24:15,2025-03-01 09:45:00,113.9,1.225
2025-02-28 16:24:15,2025-03-01 10:15:00,124.94,0.375
2025-02-28 16:24:15,2025-03-01 10:45:00,106.9,0.375
2025-02-28 16:24:16,2025-03-01 04:00:00,104.76,0.025
2025-02-28 16:24:16,2025-03-01 04:15:00,99.3,0.025
2025-02-28 16:24:16,2025-03-01 04:30:00,113.22,0.025
2025-02-28 16:24:16,2025-03-01 04:45:00,113.74,0.025
2025-02-28 16:24:16,2025-03-01 06:00:00,99.7,0.025
2025-02-28 16:24:16,2025-03-01 06:00:00,99.7,0.175
2025-02-28 16:24:16,2025-03-01 06:00:00,99.68,0.025
2025-02-28 16:24:16,2025-03-01 06:00:00,99.62,0.125
2025-02-28 16:24:16,2025-03-01 06:00:00,99.62,0.175
2025-02-28 16:24:16,2025-03-01 06:00:00,99.62,0.05
2025-02-28 16:24:16,2025-03-01 06:00:00,99.62,0.15
2025-02-28 16:24:16,2025-03-01 06:00:00,99.62,0.025
2025-02-28 16:24:16,2025-03-01 06:00:00,99.62,0.4
2025-02-28 16:24:16,2025-03-01 06:00:00,99.62,0.925
2025-02-28 16:24:16,2025-03-01 06:00:00,99.98,0.05
2025-02-28 16:24:16,2025-03-01 16:15:00,106.91,0.25
2025-02-28 16:24:16,2025-03-01 16:00:00,95.1,0.125
2025-02-28 16:24:17,2025-03-01 16:00:00,95.1,0.1
2025-02-28 16:24:17,2025-03-01 16:00:00,95.0,0.025
2025-02-28 16:24:17,2025-03-01 16:00:00,94.99,0.3
2025-02-28 16:24:17,2025-03-01 16:15:00,106.91,0.425
2025-02-28 16:24:17,2025-03-01 16:00:00,94.99,0.05
2025-02-28 16:24:17,2025-03-01 16:00:00,94.89,0.35
2025-02-28 16:24:17,2025-03-01 16:15:00,106.91,0.4
2025-02-28 16:24:18,2025-03-01 06:00:00,99.98,0.075
2025-02-28 16:24:20,2025-03-01 08:45:00,136.4,0.025
2025-02-28 16:24:21,2025-03-01 06:00:00,99.98,0.125
2025-02-28 16:24:23,2025-03-01 06:15:00,108.99,0.125
2025-02-28 16:24:24,2025-03-01 05:00:00,99.77,0.2
2025-02-28 16:24:24,2025-03-01 05:00:00,99.77,0.4
2025-02-28 16:24:26,2025-03-01 05:00:00,100.0,0.1
2025-02-28 16:24:28,2025-03-01 05:00:00,100.0,0.125
2025-02-28 16:24:28,2025-03-01 05:00:00,100.0,0.15
2025-02-28 16:24:31,2025-03-01 05:00:00,100.0,0.9
2025-02-28 16:24:31,2025-03-01 05:00:00,100.0,0.15
2025-02-28 16:24:31,2025-03-01 09:00:00,153.17,0.025
2025-02-28 16:24:32,2025-03-01 04:00:00,108.82,0.05
2025-02-28 16:24:33,2025-03-01 05:00:00,100.0,0.075
2025-02-28 16:24:34,2025-03-01 04:00:00,108.81,0.025
2025-02-28 16:24:34,2025-03-01 04:15:00,97.33,0.025
2025-02-28 16:24:34,2025-03-01 17:00:00,101.2,0.025
2025-02-28 16:24:39,2025-03-01 06:00:00,99.69,0.05
2025-02-28 16:24:39,2025-03-01 06:00:00,99.69,0.1
2025-02-28 16:24:39,2025-03-01 06:00:00,99.62,0.1
2025-02-28 16:24:40,2025-03-01 06:00:00,99.43,0.05
2025-02-28 16:24:43,2025-03-01 06:15:00,105.74,0.025
2025-02-28 16:24:46,2025-03-01 07:45:00,139.62,0.025
2025-02-28 16:24:54,2025-03-01 10:15:00,124.94,0.025
2025-02-28 16:24:54,2025-03-01 10:15:00,124.94,0.625
2025-02-28 16:24:54,2025-03-01 10:45:00,107.0,0.575
2025-02-28 16:24:54,2025-03-01 10:45:00,107.0,0.075
2025-02-28 16:24:54,2025-03-01 10:00:00,138.4,0.275
2025-02-28 16:24:54,2025-03-01 10:00:00,138.41,0.175
2025-02-28 16:24:54,2025-03-01 10:00:00,138.42,0.1
2025-02-28 16:24:54,2025-03-01 10:00:00,138.77,0.075
2025-02-28 16:24:54,2025-03-01 10:00:00,139.35,0.025
2025-02-28 16:24:54,2025-03-01 10:30:00,111.8,0.65
2025-02-28 16:24:54,2025-03-01 10:15:00,124.94,0.075
2025-02-28 16:24:54,2025-03-01 10:45:00,107.0,0.075
2025-02-28 16:24:54,2025-03-01 10:00:00,139.35,0.075
2025-02-28 16:24:54,2025-03-01 10:30:00,111.8,0.075
2025-02-28 16:24:54,2025-03-01 10:00:00,139.35,0.05
2025-02-28 16:24:54,2025-03-01 10:15:00,124.94,0.05
2025-02-28 16:24:54,2025-03-01 10:45:00,107.0,0.05
2025-02-28 16:24:54,2025-03-01 10:30:00,111.8,0.05
2025-02-28 16:24:54,2025-03-01 10:15:00,124.94,0.05
2025-02-28 16:24:54,2025-03-01 10:15:00,124.95,0.1
2025-02-28 16:24:54,2025-03-01 10:45:00,107.0,0.15
2025-02-28 16:24:54,2025-03-01 10:00:00,139.35,0.15
2025-02-28 16:24:54,2025-03-01 10:30:00,111.8,0.15
2025-02-28 16:24:54,2025-03-01 10:15:00,124.95,0.325
2025-02-28 16:24:54,2025-03-01 10:45:00,107.0,0.325
2025-02-28 16:24:54,2025-03-01 10:00:00,139.35,0.1
2025-02-28 16:24:54,2025-03-01 10:00:00,139.4,0.025
2025-02-28 16:24:54,2025-03-01 10:00:00,139.42,0.025
2025-02-28 16:24:54,2025-03-01 10:00:00,139.48,0.175
2025-02-28 16:24:54,2025-03-01 10:30:00,111.8,0.3
2025-02-28 16:24:54,2025-03-01 10:30:00,111.8,0.025
2025-02-28 16:24:55,2025-03-01 10:00:00,135.54,0.025
2025-02-28 16:24:56,2025-03-01 10:00:00,135.54,0.025
2025-02-28 16:24:56,2025-03-01 10:00:00,135.54,0.025
2025-02-28 16:24:56,2025-03-01 10:00:00,135.56,0.075
2025-02-28 16:24:56,2025-03-01 10:00:00,135.56,0.05
2025-02-28 16:24:56,2025-03-01 10:00:00,135.56,0.025
2025-02-28 16:24:56,2025-03-01 10:00:00,135.56,0.05
2025-02-28 16:24:56,2025-03-01 10:00:00,135.56,0.025
2025-02-28 16:24:56,2025-03-01 10:00:00,135.56,0.075
2025-02-28 16:24:57,2025-03-01 10:00:00,135.56,0.025
2025-02-28 16:24:57,2025-03-01 10:00:00,135.56,0.025
2025-02-28 16:24:57,2025-03-01 10:00:00,135.55,0.025
2025-02-28 16:24:58,2025-03-01 12:45:00,94.82,0.025
2025-02-28 16:25:36,2025-03-01 05:15:00,105.68,0.025
2025-02-28 16:26:06,2025-03-01 05:00:00,100.14,0.5
2025-02-28 16:26:06,2025-03-01 05:15:00,105.68,0.5
2025-02-28 16:26:19,2025-03-01 09:45:00,110.73,0.05
2025-02-28 16:26:22,2025-03-01 09:00:00,155.73,0.2
2025-02-28 16:26:22,2025-03-01 09:00:00,155.78,0.125
2025-02-28 16:26:22,2025-03-01 09:00:00,155.82,0.15
2025-02-28 16:26:22,2025-03-01 09:00:00,155.83,0.225
2025-02-28 16:26:27,2025-03-01 05:15:00,109.19,0.025
2025-02-28 16:26:27,2025-03-01 21:30:00,121.67,0.15
2025-02-28 16:26:37,2025-03-01 09:00:00,151.54,0.525
2025-02-28 16:27:12,2025-03-01 13:00:00,104.69,0.25
2025-02-28 16:27:12,2025-03-01 13:15:00,97.26,0.25
2025-02-28 16:27:12,2025-03-01 13:30:00,94.1,0.25
2025-02-28 16:27:12,2025-03-01 13:45:00,95.97,0.25
2025-02-28 16:28:09,2025-03-01 16:00:00,95.39,0.25
2025-02-28 16:28:11,2025-03-01 23:45:00,100.57,0.825
2025-02-28 16:28:11,2025-03-01 23:45:00,100.57,1.0
2025-02-28 16:28:11,2025-03-01 23:45:00,100.57,0.175
2025-02-28 16:31:38,2025-03-01 05:15:00,109.19,0.025
2025-02-28 16:32:04,2025-03-01 06:00:00,99.5,0.05
2025-02-28 16:32:05,2025-03-01 06:15:00,105.75,0.05
2025-02-28 16:32:18,2025-03-01 07:45:00,139.24,0.1
2025-02-28 16:32:38,2025-03-01 06:00:00,99.87,0.025
2025-02-28 16:32:38,2025-03-01 06:00:00,99.92,0.45
2025-02-28 16:32:39,2025-03-01 06:00:00,99.93,0.175
2025-02-28 16:32:39,2025-03-01 06:00:00,99.93,0.6
2025-02-28 16:32:39,2025-03-01 22:45:00,106.0,0.025
2025-02-28 16:32:41,2025-03-01 06:00:00,99.93,0.2
2025-02-28 16:32:42,2025-03-01 06:00:00,99.97,0.125
2025-02-28 16:32:42,2025-03-01 06:00:00,99.97,0.05
2025-02-28 16:32:42,2025-03-01 06:00:00,99.98,0.425
2025-02-28 16:32:42,2025-03-01 06:00:00,99.51,0.1
2025-02-28 16:32:55,2025-03-01 06:00:00,99.88,0.025
2025-02-28 16:32:56,2025-03-01 06:15:00,105.75,0.025
2025-02-28 16:33:05,2025-03-01 06:00:00,99.88,0.025
2025-02-28 16:33:05,2025-03-01 06:15:00,105.7,0.025
2025-02-28 16:33:15,2025-03-01 06:00:00,99.88,0.05
2025-02-28 16:33:15,2025-03-01 06:15:00,105.69,0.05
2025-02-28 16:34:02,2025-03-01 12:45:00,96.28,0.025
2025-02-28 16:34:03,2025-03-01 12:45:00,96.28,0.025
2025-02-28 16:34:04,2025-03-01 02:00:00,126.02,0.25
2025-02-28 16:34:18,2025-03-01 06:00:00,99.98,0.225
2025-02-28 16:34:18,2025-03-01 06:00:00,99.98,0.1
2025-02-28 16:34:18,2025-03-01 06:00:00,99.98,0.05
2025-02-28 16:34:18,2025-03-01 06:00:00,99.98,0.775
2025-02-28 16:34:40,2025-03-01 05:00:00,105.24,0.025
2025-02-28 16:34:43,2025-03-01 05:00:00,105.24,0.025
2025-02-28 16:34:43,2025-03-01 16:15:00,108.9,0.025
2025-02-28 16:34:49,2025-03-01 12:45:00,96.63,0.25
2025-02-28 16:35:11,2025-03-01 09:15:00,139.74,0.05
2025-02-28 16:35:11,2025-03-01 09:15:00,139.74,0.225
2025-02-28 16:35:11,2025-03-01 09:15:00,139.74,0.125
2025-02-28 16:35:11,2025-03-01 09:15:00,139.74,0.15
2025-02-28 16:35:34,2025-03-01 05:00:00,105.24,0.025
2025-02-28 16:35:34,2025-03-01 05:00:00,105.24,0.025
2025-02-28 16:35:51,2025-03-01 09:15:00,139.76,0.5
2025-02-28 16:36:07,2025-03-01 09:45:00,111.12,0.075
2025-02-28 16:36:33,2025-03-01 07:45:00,136.01,1.25
2025-02-28 16:36:48,2025-03-01 19:15:00,144.0,0.075
2025-02-28 16:36:54,2025-03-01 19:15:00,142.01,0.175
2025-02-28 16:37:16,2025-03-01 23:15:00,119.0,0.025
2025-02-28 16:37:22,2025-03-01 01:45:00,110.87,0.025
2025-02-28 16:37:29,2025-03-01 07:45:00,135.41,0.125
2025-02-28 16:37:30,2025-03-01 07:45:00,135.41,0.5
2025-02-28 16:37:31,2025-03-01 20:30:00,124.53,0.275
2025-02-28 16:37:31,2025-03-01 20:00:00,151.1,0.2
2025-02-28 16:37:31,2025-03-01 20:45:00,107.1,0.1
2025-02-28 16:37:31,2025-03-01 20:45:00,107.09,0.175
2025-02-28 16:37:34,2025-03-01 07:45:00,135.37,0.075
2025-02-28 16:37:39,2025-03-01 07:45:00,135.37,1.175
2025-02-28 16:37:39,2025-03-01 19:15:00,142.01,0.575
2025-02-28 16:37:54,2025-03-01 05:00:00,105.22,0.15
2025-02-28 16:38:01,2025-03-01 19:00:00,171.69,0.025
2025-02-28 16:38:41,2025-03-01 01:15:00,120.05,0.35
2025-02-28 16:38:43,2025-03-01 07:45:00,135.33,1.25
2025-02-28 16:38:43,2025-03-01 18:00:00,139.15,0.45
2025-02-28 16:39:47,2025-03-01 07:45:00,135.31,1.275
2025-02-28 16:39:47,2025-03-01 18:00:00,139.1,0.1
2025-02-28 16:40:01,2025-03-01 01:45:00,106.74,0.6
2025-02-28 16:40:36,2025-03-01 05:00:00,105.22,0.025
2025-02-28 16:40:39,2025-03-01 13:00:00,104.44,0.225
2025-02-28 16:40:39,2025-03-01 13:00:00,104.31,0.15
2025-02-28 16:40:39,2025-03-01 13:15:00,97.06,0.85
2025-02-28 16:40:39,2025-03-01 13:15:00,97.0,0.05
2025-02-28 16:40:39,2025-03-01 13:15:00,96.99,0.25
2025-02-28 16:40:39,2025-03-01 13:15:00,96.99,0.025
2025-02-28 16:40:39,2025-03-01 13:30:00,93.16,0.175
2025-02-28 16:40:39,2025-03-01 13:30:00,93.16,0.225
2025-02-28 16:40:39,2025-03-01 13:30:00,93.16,0.05
2025-02-28 16:40:39,2025-03-01 13:30:00,93.15,0.075
2025-02-28 16:40:39,2025-03-01 13:30:00,93.15,0.7
2025-02-28 16:40:39,2025-03-01 13:45:00,94.82,0.625
2025-02-28 16:40:39,2025-03-01 13:45:00,94.82,0.15
2025-02-28 16:40:39,2025-03-01 13:45:00,94.82,0.25
2025-02-28 16:40:39,2025-03-01 13:45:00,94.82,0.2
2025-02-28 16:40:40,2025-03-01 13:00:00,104.31,0.025
2025-02-28 16:40:40,2025-03-01 13:15:00,97.2,0.025
